VINE,BUY,LIMIT,IOC,1511,0.4182008,0.4102715,FILLED,530,1511,1737910285424,631.9014088
VINE,BUY,LIMIT,IOC,1511,0.4182008,0.4102715,FILLED,530,1511,1737910285424,631.9014088
ANIME,BUY,LIMIT,IOC,95,0.0576368,0.0571000,FILLED,95,95,1737910289245,5.475496000000001
ANIME,BUY,LIMIT,IOC,95,0.0576368,0.0571000,FILLED,95,95,1737910289245,5.475496000000001
PENGU,BUY,LIMIT,IOC,44193,0.0265118,0.0262509,FILLED,10089,44193,1737910295318,1171.6359774
PENGU,BUY,LIMIT,IOC,44193,0.0265118,0.0262509,FILLED,10089,44193,1737910295318,1171.6359774
SPELL,BUY,LIMIT,IOC,66997,0.0013143,0.0012930,FILLED,66997,66997,1737910297184,88.0541571
SPELL,BUY,LIMIT,IOC,66997,0.0013143,0.0012930,FILLED,66997,66997,1737910297184,88.0541571
SUI,BUY,LIMIT,IOC,115.1,4.165541,4.124900,FILLED,27.7,115.1,1737910306723,479.4537691
SUI,BUY,LIMIT,IOC,115.1,4.165541,4.124900,FILLED,27.7,115.1,1737910306723,479.4537691
PENGU,BUY,LIMIT,IOC,3625,0.0265275,0.0262630,FILLED,3625,3625,1737910308297,96.1621875
VINE,BUY,LIMIT,IOC,36,0.4177261,0.4096000,FILLED,36,36,1737910308297,15.0381396
PENGU,BUY,LIMIT,IOC,3625,0.0265275,0.0262630,FILLED,3625,3625,1737910308297,96.1621875
VINE,BUY,LIMIT,IOC,36,0.4177261,0.4096000,FILLED,36,36,1737910308297,15.0381396
KMNO,BUY,LIMIT,IOC,46,0.1345839,0.1333500,FILLED,46,46,1737910324409,6.1908594
KMNO,BUY,LIMIT,IOC,46,0.1345839,0.1333500,FILLED,46,46,1737910324409,6.1908594
LINK,BUY,LIMIT,IOC,12.63,25.805,25.677,FILLED,2.37,12.63,1737910329608,325.91715
LINK,BUY,LIMIT,IOC,12.63,25.805,25.677,FILLED,2.37,12.63,1737910329608,325.91715
JUP,SELL,LIMIT,IOC,732,1.2115832,1.2227713,FILLED,461,732,1737910336314,886.8789024
JUP,SELL,LIMIT,IOC,732,1.2115832,1.2227713,FILLED,461,732,1737910336314,886.8789024
JUP,SELL,LIMIT,IOC,34,1.2110561,1.2221000,FILLED,34,34,1737910338292,41.1759074
JUP,SELL,LIMIT,IOC,34,1.2110561,1.2221000,FILLED,34,34,1737910338292,41.1759074
SPELL,BUY,LIMIT,IOC,39617,0.0013153,0.0012980,FILLED,39617,39617,1737910345071,52.108240099999996
SPELL,BUY,LIMIT,IOC,39617,0.0013153,0.0012980,FILLED,39617,39617,1737910345071,52.108240099999996
SPELL,BUY,LIMIT,IOC,56186,0.0013182,0.0012978,FILLED,56186,56186,1737910351054,74.0643852
SPELL,BUY,LIMIT,IOC,56186,0.0013182,0.0012978,FILLED,56186,56186,1737910351054,74.0643852
SPELL,BUY,LIMIT,IOC,70245,0.0013194,0.0012988,FILLED,22460,70245,1737910354523,92.68125300000001
SPELL,BUY,LIMIT,IOC,70245,0.0013194,0.0012988,FILLED,22460,70245,1737910354523,92.68125300000001
SPELL,BUY,LIMIT,IOC,210795,0.0013209,0.0013016,FILLED,210795,210795,1737910357567,278.4391155
SPELL,BUY,LIMIT,IOC,210795,0.0013209,0.0013016,FILLED,210795,210795,1737910357567,278.4391155
DF,BUY,LIMIT,IOC,4798,0.0903284,0.0894500,FILLED,4798,4798,1737910357804,433.3956632
DF,BUY,LIMIT,IOC,4798,0.0903284,0.0894500,FILLED,4798,4798,1737910357804,433.3956632
